region,group,scenario,2022,2030,2040,2050
DEU,0,high,2134.2857140000006,1030.604999,817.0913678000001,600.8048169000001
DEU,1,high,2134.2857140000006,1030.6049990000001,817.0913678,600.8048169000001
DEU,2,high,2134.285714,1030.6049989999997,817.0913678,600.8048169
DEU,3,high,2134.2857140000006,1030.6049989999997,817.0913678000001,600.8048169
DEU,4,high,2134.285714,1030.6049989999997,817.0913678000001,600.8048169
DEU,5,high,2134.2857140000006,1030.6049990000001,817.0913678000001,600.8048169000001
DEU,6,high,2134.285714000001,1030.604999,817.0913678000001,600.8048169000001
DEU,7,high,2134.2857140000006,1030.604999,817.0913678000002,600.8048169000001
DEU,8,high,2134.2857140000006,1030.604999,817.0913678,600.8048169
DEU,9,high,2134.2857140000006,1030.604999,817.0913677999998,600.8048169000001
