country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_capacity,technology_name
KR,,,,0.0,3.1,130.0,RE_PV_Openfield_Lim_[KR]
KR,,,,0.0,1.3,42.0,RE_PV_Rooftop_Lim_[KR]
KR,,,,0.0,8.4,164.8,RE_WIND_Onshore_Lim_0_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_1_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_2_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_3_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_4_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_5_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_6_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_7_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_8_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_9_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_0_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_1_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_2_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_3_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_4_[KR]
KR,,,,0.0,11.4,64.7,RE_WIND_Offshore_Lim_5_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_6_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_7_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_8_[KR]
KR,,,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_9_[KR]
KR,,,,0.0,0.1,6.0,HYDRO_[KR]
KR,,,,0.0,0.0,0.0,PP_CO2_[KR]
KR,,,,0.0,6.3,348.8,BESS_[KR]
KR,,,,0.0,0.3,23.5,EL_to_HTH_[KR]
KR,,,,0.0,2.4,41.3,EL_to_NH3_[KR]
KR,,,,0.0,6.3,377.1,NH3_Storage_[KR]
KR,,,,0.0,0.6,7.0,NH3_to_EL_[KR]
KR,,,,0.0,0.1,4.6,NH3_to_HTH_[KR]
KR,,,,0.0,0.0,0.0,FF_to_HTH_[KR]
KR,,,,0.0,0.0,93.8,EL_Demand_[KR]
KR,,,,0.0,0.0,23.8,HTH_Demand_[KR]
KR,,,,98.6,2.4,99.1,RE_PV_Openfield_Lim_[KR]
KR,,,,98.6,0.0,0.0,RE_PV_Rooftop_Lim_[KR]
KR,,,,98.6,6.7,131.3,RE_WIND_Onshore_Lim_0_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Onshore_Lim_1_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Onshore_Lim_2_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Onshore_Lim_3_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Onshore_Lim_4_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Onshore_Lim_5_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Onshore_Lim_6_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Onshore_Lim_7_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Onshore_Lim_8_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Onshore_Lim_9_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_0_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_1_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_2_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_3_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_4_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_5_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_6_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_7_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_8_[KR]
KR,,,,98.6,0.0,0.0,RE_WIND_Offshore_Lim_9_[KR]
KR,,,,98.6,0.1,6.0,HYDRO_[KR]
KR,,,,98.6,7.9,61.8,PP_CO2_[KR]
KR,,,,98.6,0.3,17.7,BESS_[KR]
KR,,,,98.6,0.3,23.1,EL_to_HTH_[KR]
KR,,,,98.6,0.0,0.0,EL_to_NH3_[KR]
KR,,,,98.6,0.0,0.0,NH3_Storage_[KR]
KR,,,,98.6,0.0,0.0,NH3_to_EL_[KR]
KR,,,,98.6,0.0,0.0,NH3_to_HTH_[KR]
KR,,,,98.6,2.5,23.5,FF_to_HTH_[KR]
KR,,,,98.6,0.0,93.8,EL_Demand_[KR]
KR,,,,98.6,0.0,23.8,HTH_Demand_[KR]
KR,,,,90.7,2.6,106.2,RE_PV_Openfield_Lim_[KR]
KR,,,,90.7,0.0,0.0,RE_PV_Rooftop_Lim_[KR]
KR,,,,90.7,7.2,141.7,RE_WIND_Onshore_Lim_0_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Onshore_Lim_1_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Onshore_Lim_2_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Onshore_Lim_3_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Onshore_Lim_4_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Onshore_Lim_5_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Onshore_Lim_6_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Onshore_Lim_7_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Onshore_Lim_8_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Onshore_Lim_9_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Offshore_Lim_0_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Offshore_Lim_1_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Offshore_Lim_2_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Offshore_Lim_3_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Offshore_Lim_4_[KR]
KR,,,,90.7,0.0,0.0,RE_WIND_Offshore_Lim_5_[KR]
