Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,17,17,717
1,RE_PV_Openfield_Lim,17,17,17
2,RE_PV_Rooftop_Lim,17,17,17
3,RE_WIND_Onshore_Lim,17,17,17
4,RE_WIND_Offshore_Lim,17,17,17
5,PP_CO2,17,17,17
6,BESS,17,17,17
7,EL_to_HTH,17,17,17
8,EL_to_NH3,17,17,17
9,NH3_Storage,17,17,17
10,NH3_to_EL,17,17,17
11,NH3_to_HTH,17,17,17
12,FF_to_HTH,17,17,17
13,EL_Demand,17,17,17
14,HTH_Demand,17,17,17
1,RE_PV_Rooftop_Lim,7,7,7
2,RE_PV_Openfield_Lim,7,7,7
3,RE_WIND_Offshore_Lim,7,7,7
4,RE_WIND_Onshore_Lim,7,7,7
5,PP_CO2,7,7,7
6,BESS,7,7,7
7,EL_to_HTH,7,7,7
8,EL_to_NH3,7,7,7
9,NH3_Storage,7,7,7
10,NH3_to_EL,7,7,7
11,NH3_to_HTH,7,7,7
12,FF_to_HTH,7,7,7
13,EL_Demand,7,7,7
14,HTH_Demand,7,7,7
1,RE_PV_Rooftop_Lim,8,8,8
2,RE_PV_Openfield_Lim,8,8,8
3,RE_WIND_Offshore_Lim,8,8,8
4,RE_WIND_Onshore_Lim,8,8,8
5,PP_CO2,8,8,8
6,BESS,8,8,8
7,EL_to_HTH,8,8,8
8,EL_to_NH3,8,8,8
9,NH3_Storage,8,8,8
10,NH3_to_EL,8,8,8
11,NH3_to_HTH,8,8,8
12,FF_to_HTH,8,8,8
13,EL_Demand,8,8,8
14,HTH_Demand,8,8,8
15,EL_Transport,17,7,0
16,NH3_Transport,17,7,0
17,EL_Transport,17,8,0
18,NH3_Transport,17,8,0
19,EL_Transport,7,8,0
20,NH3_Transport,7,8,0
